"","Nt","min.N","g","g.1","max.g","evolve","survive","sigma"
"5084",200,52,0.12,0.117930614047356,0.152206406509218,0.979308356053208,1,0.035
"5085",197,42,0.12,0.121152317024639,0.153441654060368,0.922552486735125,1,0.035
"5086",200,63,0.12,0.121372927593636,0.162014998410132,1.01605177041241,1,0.04
"5087",198,36,0.12,0.120996739091868,0.155207579454124,0.8552710090564,1,0.04
"5088",199,50,0.12,0.122229317278048,0.165905151030922,1.09189584382184,1,0.04
"5089",197,43,0.12,0.120034835996807,0.17390521617769,1.34675950452206,1,0.04
"5090",200,53,0.12,0.119716522267589,0.167568947741991,1.19631063686007,1,0.04
"5091",198,34,0.12,0.121106737648428,0.151943034155525,0.685251033491037,1,0.045
"5092",198,45,0.12,0.114137861367361,0.151477196381993,0.829763000325146,1,0.045
"5093",196,38,0.12,0.119834733266148,0.167202377424174,1.0526143146228,1,0.045
"5094",199,49,0.12,0.124880039514808,0.170449219831546,1.01264845148307,1,0.045
"5095",197,50,0.12,0.118963415350287,0.216278282965715,2.16255261367618,1,0.045
"5096",199,51,0.12,0.120725446440225,0.198043548232235,1.5463620358402,1,0.05
"5097",198,48,0.12,0.117090885329614,0.17070984097855,1.07237911297871,1,0.05
"5098",197,31,0.12,0.112429073380084,0.164532668347458,1.04207189934749,1,0.05
"5099",198,44,0.12,0.115019919681871,0.18681823185027,1.43596624336798,1,0.05
"5100",198,37,0.12,0.118041244840571,0.178666252157802,1.21250014634461,1,0.05
"5101",197,42,0.12,0.117669330407914,0.176208706635308,1.06435229504353,1,0.055
"5102",198,45,0.12,0.12254117407758,0.1920598743582,1.26397636873854,1,0.055
"5103",199,42,0.12,0.123274224498901,0.215832113731975,1.68287071332863,1,0.055
"5104",199,43,0.12,0.118393958233641,0.17518722882905,1.03260491991652,1,0.055
"5105",197,37,0.12,0.121189233625775,0.202687028974818,1.48177809725533,1,0.055
"5106",199,40,0.12,0.117619756831665,0.221679193744922,1.73432394855428,1,0.06
"5107",198,42,0.12,0.118072460149308,0.175275481218643,0.953383684488911,1,0.06
