"","WT","S","E","I","R","M","N","g.avg"
"62",346.988623284152,13,0,0,11,4,24,0.214669912731376
"63",365.478591909266,13,0,0,11,3,24,0.214669912731376
"64",367.487543391114,14,0,0,11,3,25,0.213587512206297
"65",371.476447100033,13,1,0,11,3,25,0.213587512206297
"66",376.572325204705,13,0,1,11,3,25,0.213587512206297
"67",379.628851197685,14,0,1,10,3,25,0.213587512206297
"68",380.825331326439,14,0,0,10,4,24,0.211835174603203
"69",386.738392869096,13,1,0,10,4,24,0.211835174603203
"70",387.013659297456,12,2,0,10,4,24,0.211835174603203
"71",387.163624574126,12,1,1,10,4,24,0.211835174603203
"72",389.383190928094,12,1,0,10,5,23,0.212888447429238
"73",389.932538454695,12,0,0,11,5,23,0.212888447429238
"74",394.330585607063,12,0,0,11,4,23,0.212888447429238
"75",398.893432842328,11,1,0,11,4,23,0.212888447429238
"76",400.766575713245,11,0,0,12,4,23,0.212888447429238
"77",408.868834813538,12,0,0,12,4,24,0.209528300596544
"78",409.576339461966,11,1,0,12,4,24,0.209528300596544
"79",410.418599324739,11,0,0,13,4,24,0.209528300596544
"80",411.177164631929,10,1,0,13,4,24,0.209528300596544
"81",412.331726710578,10,0,0,14,4,24,0.209528300596544
"82",421.872129246762,9,1,0,14,4,24,0.209528300596544
"83",423.163662822923,10,1,0,14,4,25,0.213384781226428
"84",423.323276138806,10,0,1,14,4,25,0.213384781226428
"85",423.887315521395,10,0,0,14,5,24,0.213047236461827
"86",437.329096743628,9,1,0,14,5,24,0.213047236461827
"87",439.490675741806,9,0,0,15,5,24,0.213047236461827
"88",441.006148473248,8,1,0,15,5,24,0.213047236461827
"89",446.478145233805,7,2,0,15,5,24,0.213047236461827
"90",448.093488907694,7,1,0,16,5,24,0.213047236461827
"91",452.567182328389,7,0,0,17,5,24,0.213047236461827
"92",458.493927901584,6,1,0,17,5,24,0.213047236461827
"93",459.911996822193,7,1,0,17,5,25,0.213181717399964
"94",461.085638427878,7,0,1,17,5,25,0.213181717399964
"95",464.611646481001,7,0,0,17,6,24,0.220668099164661
"96",467.259126618647,8,0,0,17,6,25,0.214863304881454
"97",472.784972106212,9,0,0,16,6,25,0.214863304881454
"98",480.532544817147,8,1,0,16,6,25,0.214863304881454
"99",482.246255969602,8,0,1,16,6,25,0.214863304881454
"100",484.44489011217,8,0,0,16,7,24,0.213457997369303
"101",484.781977518354,9,0,0,15,7,24,0.213457997369303
"102",491.04374911706,9,0,0,14,7,23,0.219454073686034
"103",494.902674145204,9,0,0,14,6,23,0.219454073686034
"104",495.430404462043,10,0,0,14,6,24,0.215820359092641
"105",506.76386054173,11,0,0,13,6,24,0.215820359092641
